841,BALLARAT STH COMMUNITY LEARNING PRECINCT,Hertford Street,Sebastopol  Vic  3356,,03 5329 3293,03 5335 7582,,-1,N
842,JOANNE BAKER,434 Creswick Road,Ballarat  Vic  3350,,,,,-1,N
843,MONDO GIFTS & HOMEWARES PTY LTD,24 Freeman Street,Campbellfield  Vic  3061,,03 9357 5834,03 9357 5835,sales@mondoaustralia.com.au,-1,N
844,SUN ACCESSORIES,"Unit 2, 6 Garden Road",Clayton  Vic  3168,,03 9561 7738,03 9561 7739,sales@sunaccessories.com.au,-1,N
845,POSTER SHOP & MASTERPIECE FRAMES,"Shop 3, 315-317 Sturt Street",Ballarat  Vic  3350,,03 5335 8774,,frameandposters@optusmail.com,-1,N
846,VIC FIRST AID EDUCATION SERVICES,PO Box 2350,Templestowe Heights  Vic   310,,03 8684 9101,,info@vicfirstaid.com,34,N
847,LOOKEAST AUSTRALIA PTY LTD,PO Box 8191,Burwood Heights  Vic  3151,,03 9890 1141,03 9890 2771,sales@lookeastaustralia.com,-1,N
848,TIMETECH WATCH CO,PO Box 466,South Strathfield   NSW  2136,,02 8721 6606,02 9703 5406,timetech@optusnet.com,-1,N
849,MAREE DRENNAN,8 George Street,Nerrina  Vic   3350,,,,mdrennan@ucare.org.au,-1,N
850,TBC PLUS IT PTY LTD (TELSTRA),112 Doveton Street North,Ballarat  Vic  3350,,03 5337 9333,03 5337 9344,anthony.howden@tbcwesternvic.com.au,-1,N
851,DICK SMITH ELECTRONICS PTY LTD,Shops 14 & 15 Curtis Street,Ballarat  Vic  3350,,03 5331 5433,03 5338 2868,,-1,N
852,PUKEKO BOOKS,PO Box 666,Leongatha   Vic  3953,,03 5664 8354,03 5664 8389,pukekobooks@wideband.net.au,-1,N
853,TRECIA BIK,10 Corriedale Avenue,Alfredton  Vic   3350,,,,,-1,N
854,BARRY JAMES SMASH REPAIRS,317 Skipton Street,Sebastopol  Vic  3356,,03 5333 1661,03 5333 3541,info@barryjames.com.au,-1,N
855,KENJASPER,11/26 James Street,Lidcombe  NSW   2141,,02 9643 9388,02 9643 9588,sales@kenjasper.com.au,-1,N
856,EDUCATION NATIONAL (BUNINYONG),PO Box 825,Narellan NSW   2567,,02 4647 9840,02 4647 9872,info@educationnational.com.au,-1,N
857,DEAN THOMPSON,48 Cuzens Road,Alfredton  Vic  3350,,,,,-1,N
858,BALLARAT REFRIG. & AIR CON.,PO Box 536,Ballarat  Vic  3353,,,,,-1,N
859,FLORALEVENT,23 Grant Street,Bacchus Marsh   Vic  3340,,03 5367 5705,,info@floralevent.com.au,-1,N
860,BACCHUS MARSH WINDOW CLEANING SERVICE,PO Box 483,Bacchus Marsh   Vic  3340,,03 5367 3031,,,34,N
861,RICHARD JAY LAUNDRY EQUIPMENT PTY LTD,76 Pym Street,Dudley Park   SA  5008,,08 8343 1500,08 8269 7561,accounts@richardjay.com.au,-1,N
862,R G M  - RUSSELL'S GARDEN MAINTENANCE,6 Sweeney Street,Ballarat  Vic  3350,,0422 958 595,,,34,N
863,BELLBIRD KID-Z EDUCATIONAL (MONTESSORI),28-30 Hydrive Close,Dandenong South  Vic  3175,,03 8795 6999,03 9799 9533,,-1,N
864,LIGHGNING MUSIC,PO Box 2186,Ringwood  Vic   3134,,,,,-1,N
865,BRIAN COLLINS,190 Remembrance Drive,Cardigan  Vic  3352,,,,,-1,N
866,KIDS UNDER COVER,PO Box 3038,Richmond  Vic   3121,,,,,-1,N
867,UNIQUE PETS - PAILS FOR SCALES,1013 Howitt Street,Wendouree  Vic  3355,,,,,-1,N
868,MOORES LEGAL,PO Box 340,Box Hill   Vic   3128,,03 9898 0000,03 9898 0333,info@mooreslega.com.au,-1,N
869,SA & HO PTY LTD,"Unit 3, 103 Lewis Road",Knoxfield  Vic   3180,,03 9801 7668,03 9801 7669,info@saho.com.au,-1,N
870,BALLARAT PRESSURE CLEANING,PO Box 514W,Ballarat West  Vic  3350,,0418 519 511,,gp@ballaratpressurecleaning.com.au,-1,N
871,LORINA HARRIS,35 Meakin Street,Geelong East  Vic  3219,,,,hygeahypnotherapy@gmail.com,34,N
872,DON CHICHIO'S PASTA & PIZZA,907 Howitt Street,Wendouree  Vic  3355,,,,,-1,N
873,FIBREMASTER CARPET CLEANING SYSTEM (KARRUNG),15 Linden Avenue,Wendouree  Vic  3355,,03 5339 1922,,,34,N
874,TAYLOR'S GAS REPAIRS & MAINTENANCE,212 Gillies Road,Mount Rowan  Vic  3352,,03 5339 3011,03 5339 3022,,-1,N
875,MACLEOD CONSULTING,"Suite D, 450 Chapel Street",South Yarra   Vic  3141,,03 9234 1140,03 9827 9670,melbourne@macleodconsulting.com.au,-1,N
876,ROS FLETCHER,24 Donnellys Road,Navigators  Vic  3352,,,,,-1,N
877,TCE-BALLARAT (REIDS),310 Dowling St,Wendouree Vic 3355,,03 5332 8011,03 5331 8143,ballarat@thomascatering.com.au,-1,N
878,HELEN MAYS,54 Church Street,Grovedale  Vic  3216,,,,,34,N
879,PYROGRAPHIC EQUIPMENT MANUFACTURING,89 Lamond Avenue,Kilsyth  Vic  3137,,03 9724 9320,03 9724 9320,pyro@rabbit.com.au,-1,N
880,NAOMI MULLER,2 Moseley Street,Alfredton   Vic  3350,,,,naomimuller@bigpond.com,-1,N
881,ST JOHN OF GOD HOSPITAL BALLARAT,PO Box 20,Ballarat   Vic   3353,,03 5320 2111,03 5333 1682,,34,N
882,ANGOW & HATT PTY LTD (UCB),512 Mair Street,Ballarat  Vic  3350,,03 5331 7500,,anghat@ncable.net.au,-1,N
883,LUMO ENERGY,GPO Box 870,Melbourne  Vic  3001,,1300 11 5866,,,-1,N
884,BALLARAT GROUNDWORKS,PO Box 1855,Bakery Hill   Vic  3354,,03 5333 3804,,ballaratgroundworks@bigpond.com,-1,N
885,BALLARAT REGIONAL INDUSTRIES (SUNWAYS),PO Box 36,Wendouree  Vic  3355,,03 5342 6500,03 5342 6555,sharony@bri.org.au,-1,N
886,SEARLE BROS. BUILDING CONTRACTORS,PO Box 82R,Redan  Vic  3350,,03 5336 3351,03 5336 3352,admin.ballarat@searlebros.com.au,-1,N
887,BALLARAT AUTO AIR PTY LTD,3 Martin Drive,Delacombe  Vic  3356,,03 5335 9887,03 5336 1603,autoair@ncable.net.au,-1,N
888,LAKE IMAGING,PO Box 251,Geelong  Vic  3220,,,,patientaccounts@lakeimaging.com.au,34,N
889,BALLARAT GROUP PRACTICE,706 Sturt Street,Ballarat  Vic  3350,,03 5327 7277,03 5333 5541,,34,N
890,RICHARD DAY'S PLUMBING SERVICE,12 Pilmer Street,Bacchus Marsh  Vic  3340,,03 5367 3398,03 5367 3301,,-1,N
891,SHAW'S CYCLING CENTRE PTY LTD,614a Skipton Street,Ballarat  Vic  3350,,03 5335 6151,03 5335 8315,shaws_cycling@msn.com,-1,N
892,SARAH ZIJLSTRA MASSAGE THERAPIST,PO Box 467,Stawell  Vic  3380,,0457 953 339,,,-1,N
893,GRAMPIANS HEALINGHANDS MASSAGE THERAPY,PO Box 42,Halls Gap  Vic  3381,,0429 174 178,,bec@grampianshealinghands.com.au,-1,N
894,HELEN'S HANDS,200 Dooen Road,Horsham  Vic  3400,,0427 580 907,,,-1,N
895,OZVPM,PO Box 46,Gawler   SA   5118,,1800 884 099,,andy@ozvpm.com,-1,N
896,PAUL BERNARD'S PICTURE FRAMING,14a Ritchie Street,Brown Hill  Vic  3350,,03 5331 5983,,,-1,N
897,EMERGENCY FIRST AID PTY LTD,2-4/137 Main Street,Bacchus Marsh  Vic  3340,,1300 301 193,03 5367 8468,info@emergency.com.au,34,N
898,MAX GRIEVE ELECTRICAL,122 Gisborne Road,Bacchus Marsh   Vic  3340,,03 5367 3106,,,-1,N
899,WOODS FURNITURE PTY LTD,564 Geelong Road,Brooklyn  Vic  3012,,1800 004 555,1800 776 500,sales@woodsfurniture.com.au,-1,N
900,BLOCK PLAY (BUNINYONG),PO Box 21,Dimboola  Vic  3414,,0408 437 417,03 5389 1008,blocks@tpg.com.au,-1,N
901,ONLINE SYSTEM REPAIRS (YUILLE),PO Box 87W,Ballarat  Vic  3350,,03 5331 6300,03 5331 6377,admin@onlinesystemrepairs.com,-1,N
902,LIVING WORKS EDUCATION AUSTRALIA PTY LTD,PO Box 399,Floreat  WA   6014,,1300 733 382,1300 738 392,orders@livingworks.com.au,-1,N
903,GEORGINA ANDERSON,17 Armstrong Street South,Ballarat  Vic  3350,,0412 062 995,,,-1,N
904,BRENDAN HARE REMOVALS,PO Box 204,Ballarat  Vic  3353,,0409 533 444,,brendan@hareremovals.com.au,-1,N
905,COUNTRY FIRE AUTHORITY (MONTESSORI),Units 2 & 3,59 King Street,Bendigo  Vic  3550,03 5440 6444,03 5444 5356,fem-remit@cfa.vic.gov.au,-1,N
906,BLOCK PLAY (ALFREDTON),PO Box 21,Dimboola  Vic  3414,,0408 437 417,03 5389 1008,blocks@tpg.com.au,-1,N
907,LIFESHIFT PTY LTD,PO Box 32,Queenscliff   Vic   3225,,03 5258 3055,03 5258 3512,inyahead@iprimus.com.au,-1,N
908,ANGUS EELES PLUMBING PTY LTD (SUNWAYS),PO Box 1065,Ballarat Mail Centre   Vic  33,,03 5332 2117,03 5331 4018,leah@anguseeles.com.au,-1,N
909,MOMENTUM ENERGY PTY LTD,GPO Locked Bag 2930,Melbourne  Vic  3001,,1300 662 778,,none,-1,N
910,WHITEHEADS TIMBER SALES,831 Creswick Road,Wendouree Vic 3355,,(03) 53393081,,ballarat@wtsales.com.au,-1,N
911,FANTASTIC FURNITURE,333 Gillies Street,Wendouree  Vic  3355,,03 5339 4377,,Ballarat@fantasticfurniture.com.au,-1,N
912,LASER ELECTRICAL BALLARAT,117 Learmonth Street,Ballarat  Vic  3350,,03 5337 6166,03 5337 6255,ballarat@laserelectrical.com.au,-1,N
913,GRAY MANAGEMENT SYSTEMS PTY LTD,PO Box 2355,Ringwood North  Vic  3134,,03 9876 5152,03 9876 5035,geoff@grayms.com.au,34,N
914,OFFICE LIFE PTY LTD,PO Box 6861,Wetherill Park  NSW   2164,,,,sales@officelife.com.au,-1,N
915,LRS AUSTRALIA PTY LTD,PO Box 242,Crows Nest  NSW   1585,,02 9955 5700,02 9955 5710,sales@lrsaustralia.com.au,-1,N
916,ADRIAN'S CLEANING SERVICE,PO Box 4115,Alfredton   Vic  3350,,0418 508 903,03 5334 3952,ajv125@gmail.com,-1,N
917,WHITEHEAD TIMBER SALES PTY LTD,831 Creswick Road,Wendouree  Vic  3355,,03 5339 3081,03 5339 2636,admin@wtsales.com.au,-1,N
918,JESSICA CARROLL,c/- 79 Mahers Road,Warrenheip   Vic  3352,,,,,-1,N
919,MARG LITTLEHALES,C/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
920,DEP EDUCATION EARLY CHILDHOOD DEV (MELB),Dep of Education and ECD,GPO Box 4367,MELBOURNE  VIC  3001,,396513180,merriweather.dianne.g@edumail.vic.gov.au,-1,N
921,LANGTIP COMMUNITY CONSULTANTS,2/24 Spring Street,Torquay  Vic  3228,,03 5337 2760,,langtipconsults@bigpond.com,-1,N
922,JOHN MATTHEWS,PO Box 218,Gordon   Vic  3345,,,,,34,N
923,MARTIAN MOWING (HOUSING),Shane Jackson,5 Madden Drive,Bacchus Marsh  Vic  3340,0416 004 892,,martianmowing@gmail.com,34,N
924,MATT THE MOWER MAN,176 Victoria Street,Ballarat East  Vic  3350,,03 5333 1592,,MattTheMowerMan@y7mail.com,34,N
925,QUICK CONNECT COMMUNICATIONS PTY LTD,4399 Creswick-Newstead Road,Broomfield   Vic  3364,,03 5345 1300,03 5345 1115,qc@ballarattelco.net.au,-1,N
926,STEAMATIC,PO Box 261,Wendouree  Vic   3355,,03 5339 4650,03 5339 1283,steamatic@ballarat.net.au,-1,N
927,MICHELLE MIDDLETON,917 Havelock Street,Ballarat North  Vic  3350,,0417 946 555,,michelle@saltimboccacatering.com.au,-1,N
928,BERRY ANDERSON & CO (REIDS),PO Box 114,Ballarat  Vic  3353,,03 5332 1968,03 5331 1851,berryanderson@westnet.com.au,-1,N
929,RODD LOCKSMITHS PTY LTD (ALFREDTON),13 Armstrong Street North,Ballarat  Vic  3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
930,A4ANTS,213 Humffray Street South,Ballarat   Vic  3350,,,,m.hatcher@bigpond.com,34,N
931,BERRY ANDERSON & CO (ALFREDTON),PO Box 114,Ballarat  Vic  3353,,03 5332 1968,03 5331 1851,berryanderson@westnet.com.au,-1,N
932,BALLARAT REGIONAL INDUSTRIES (JUBILEE),PO Box 36,Wendouree  Vic  3355,,03 5342 6500,03 5342 6555,sharony@bri.org.au,-1,N
933,BEST COMMUNITY DEVELOPMENT,28 Victoria St,Ballarat Vic 3350,,53291530,,,-1,N
934,EMERGENCY SERVICE SUPER,GPO Box 1974,Melbourne  Vic  3001,,1300 650 161,1300 766 757,,34,N
935,AMP LIFETIME SUPER,PO Box 300,Parramatta  NSW   2124,,,,,34,N
936,SELENA MCVEIGH,37 Stanley Street,Daylesford   Vic  3460,,,,selena@designscope.com.au,34,N
937,GARIWERD ENTERPRISES PTY LTD,PO Box 43,Halls Gap  Vic  3381,,03 5361 4000,03 5361 4455,,-1,N
938,FKA CHILDREN'S SERVICES INCORPORATED,1st Floor,9-11 Stewart St,Richmond  Vic  3121,03 9428 4471,03 9429 9252,,34,N
939,GARLYN CLOTHING PTY LTD,"No 2, 297-301 Abbotts Road",Dandenong South  Vic  3175,,03 8795 5577,03 8787 5271,sales@landmarkconcepts.com.au,-1,N
940,WAUBRA COMMUNITY HUB,C/- Post Office,Waubra  Vic  3352,,,,,-1,N
941,GEELONG FIRST AID,6b/267 Ryrie Street,Geelong  Vic  3220,,03 5222 8407,,colin@geelongfirstaid.com.au,34,N
942,CAROLINE JOHNSON,C/- Montessori PreSchool,PO Box 93,Bacchus Marsh  Vic  3340,,,cjohnson20@optusnet.com.au,-1,N
943,ESSENTIAL RESOURCES LTD,PO Box 906,Strawberry Hills   NSW  2012,,1800 005 068,1800 981 213,info@essentialresources.com.au,-1,N
944,G GAY & CO HOME HARDWARE (ALFREDTON),127 Gillies Street,Wendouree  Vic  3355,,03 5334 2700,03 5334 1632,,-1,N
945,ELTHAM GATEWAY HOTEL,1339 Main Road,Eltham  Vic  3095,,03 9431 1666,03 9439 7846,enquiries@elthamgateway.com.au,-1,N
946,DEANNE TREACY,PO Box 95N,Ballarat North  Vic  3350,,,,,34,N
947,HIP POCKET WORKWEAR & SAFETY (HORSHAM),15 Sloss Street,Horsham  Vic  3400,,03 5382 7711,03 5381 1721,accounts@dags.com.au,-1,N
948,FOODBANK VICTORIA LIMITED,4/2 Somerville Road,Yarraville   Vic  3013,,03 9362 8300,03 9362 8301,receipts@foodbankvictoria.org.au,34,N
949,TEACHING SOLUTIONS,PO Box 197,Albert Park  Vic  3206,,03 9699 9242,03 9636 0212,info@teachingsolutions.com.au,-1,N
950,SIMONE KEATING,C/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
951,JENNIFER BURRIDGE,C/- 105 Dana Street,Ballarat  Vic  3350,,,,bigal@bigpond.net.au,-1,N
952,KOTE TECHNOLOGY & ENTERTAINMENT,37 McNulty Drive,Wendouree  Vic  3355,,0409 865 113,,koteitaus@gmail.com,-1,N
953,HIGGINS PAINTING & DECORATING SERVICES P,PO Box 2008,Ballarat Mail Centre  Vic  335,,0419 327 769,,,-1,N
954,ANSTAT PTY LTD (14551),224-226 Normanby Road,Southbank  Vic  3006,,03 9278 1111,03 9278 1145,service@anstat.com.au,-1,N
955,SENSIS PTY LTD (REIDS),GPO Box 9850,Melbourne  Vic  3001,,13 23 78,,,-1,N
956,REJUV-A-HOME,PO Box 162,Mount Clear  Vic  3350,,0425 831 547,,,-1,N
957,CENTRAL BUDGET REMOVALS,PO Box 2392,Bakery Hill   Vic  3354,,,,,-1,N
958,EYLF SOFTWARE PTY LTD,PO Box 363,Blackburn  Vic  3130,,,,info@eylm.com.au,-1,N
959,BELLBIRD KID-Z EDUCATIONAL (JUBILEE),28-30 Hydrive Close,Dandenong South  Vic  3175,,03 8795 6999,03 9799 9533,,-1,N
960,VICTORIA POLICE,Public Enquiry Service,GPO Box 919,Melbourne   Vic  3001,1300 881 596,,,34,N
961,ST VINCENT DE PAUL SOCIETY,Locked Bag 4800,Box Hill  Vic  3128,,03 9895 5827,03 9890 7171,",aet@svdp-vic.org.au",34,N
962,TOP TALES BOOK CLUB,PO Box 525,Terrey Hills   NSW   2084,,02 9986 1608,02 9986 1606,info@toptales.com.au,-1,N
963,TINY TOTS TOYLAND WENDOUREE,909 Howitt Street,Wendouree   Vic  3355,,03 5339 5626,03 5339 5273,,-1,N
964,SENSIS PTY LTD (SUNWAYS),GPO Box 9850,Melbourne Vic  3001,,13 23 78,,,-1,N
965,SOLARTINT PTY LTD,65 Scott Parade,Ballarat   Vic  3350,,03 5332 2900,03 5332 2900,,-1,N
966,ELGAS,PO Box 322,Geelong North  Vic  3215,,,,,-1,N
967,ELECTRODRY,PO Box 1113,Braeside   Vic   3195,,132 713,,,-1,N
968,DOWN & DEAD PEST CONTROL (SUNWAYS),PO Box 1195,Ballarat MC  3354,,5334 7452,5334 7542,downdead@bigpond.com,-1,N
969,RODD LOCKSMITHS PTY LTD (FURN SHOP),13 Armstrong Street North,Ballarat  Vic  3350,,03 5331 2244,03 5333 2240,accounts@roddlock.com.au,-1,N
970,H & J WATKINS SUPERANNUATION FUND,PRIVATE & CONFIDENTIAL,J Watkins,C/- 105 Dana Street,,,,34,N
971,DELTA FLOORWORLD,66 Mair Street East,Ballarat  Vic  3350,,03 5331 3488,03 5332 4116,accounts@deltafw.com.au,-1,N
972,MEGGIN KIRBY,1351 Telegraph Road,Mount Prospect  Vic  3364,,0425 371 729,,megginkirby99@gmail.com,34,N
973,NDARC EDUCATION TRUST,PO Box 21,Randwick   NSW   2030,,02 9385 0333,02 9385 0222,m.eagers@unsw.edu.au,-1,N
974,NICK VERLINDEN,4/5 Smythesdale Road,Smythesdale  Vic  3352,,0457 675 371,,,-1,N
975,COMMANDER WESTERN VICTORIA,"Shop 11, 1 Eastwood Street",Ballarat  Vic  3350,,03 5364 9200,03 5332 2088,sales@ccwv.com.au,-1,N
976,MARTIAN MOWING (MONTESSORI),Shane Jackson,5 Madden Drive,Bacchus Marsh  Vic  3340,0416 004 892,,,34,N
977,ROBERT AMOR ARBORIST,399 Nine Mile Road,Napoleons   Vic  3352,,03 5342 0156,,,34,N
978,FAST REPAIRS,PO Box 200,Wendouree  Vic  3355,,03 5339 5149,03 5334 6093,craig@fastrepairs.com.au,-1,N
979,OLVER'S HIGHLAND CLEANING,20 Vanina Street,Hepburn   Vic  3461,,03 5348 1618,,,-1,N
980,PNC IMPORTS PTY LTD,11-13 Powlett Street,Moorabbin   Vic  3189,,03 9555 9009,03 9532 1508,info@pncimports.com.au,-1,N
981,B L & M J BAYLEY,2 Ivey Street,Nerrina  Vic  3350,,03 5331 5297,,,-1,N
982,KATHMANDU,PO Box 200,Tullamarine  Vic  3043,,03 9267 9999,03 9267 9933,,-1,N
983,SADY'S CLEANING SERVICES PTY LTD,16 Rosehill Drive,Bacchus Marsh   Vic 3340,,03 5367 8866,,,-1,N
984,ADRIAN SUTTIE,c/- 105 Dana Street,Ballarat  Vic  3350,,03 5337 2734,03 5332 1055,asuttie@ucare.org.au,-1,N
985,KRISTEN CLARK,c/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
986,LILLINGSTON & MARSHALL,PO Box 117,Ballarat  Vic  3353,,03 5333 5222,03 5333 2550,info@Lmbroker.com,-1,N
987,YI DONG TRADING PTY LTD,PO Box 28,Guildford  NSW   2161,,02 9721 2536,02 9721 2537,sales@yidongtrading.com.au,-1,N
988,FEMME JOLIE,PO Box 1428,Mooloolaba   QLD  4557,,0420 944 747,07 5444 3292,sara-moore@bigpond.com.au,-1,N
989,ELLE JEWELLERY,PO Box 428,Alexandria  NSW  1435,,02 9699 8698,02 9699 8421,sales@ellejewellery.com.au,-1,N
990,CHERIE HAYWARD,c/- 105 Dana Street,Ballarat  Vic  3350,,,,,-1,N
991,MOBILE SANDBLASTING,PO Box 6N,Ballarat North  Vic  3350,,,,,-1,N
992,THE FEMININE TOUCH PAINTING & DECORATING,426 Raglan Street South,Ballarat  Vic  3350,,0400 449 142,,,-1,N
993,VATMAN FAT FILTERING SYSTEMS,Parkton P/L,6 Endeavour Way,Alfredton   Vic,0419 534 046,,parktonenterprises@bigpond.com,-1,N
994,CRIMCHECK (UCB),C/- Monash Volunteer Resource,5 Myrtle Street,Glen Waverley   Vic  3150,03 9955 0300,03 9955 0330,support@crimcheck.org.au,32,N
995,SETON AUSTRALIA PTY LTD,PO Box 395 BC,Regents Park  NSW  2143,,1800 651 173,1800 678 796,,-1,N
996,THORNTON RICHARDS CAMERA HOUSE,416 Sturt Street,Ballarat  Vic  3350,,03 5331 1633,03 5332 2488,,-1,N
997,BACCHUS MARSH FLORIST & NURSERY,185 Main Street,Bacchus Marsh  Vic  3340,,03 5367 2070,03 5367 6311,bacchusmarshflorist@bigpond.com,-1,N
998,LOUISE BOIN PTY LTD,PO Box 48W,Ballarat West  Vic  3350,,0423 147 710,03 5331 6019,,-1,N
999,CRESWICK EARTHWORKS,Attention: Rick McNicol,93 Clunes Road,Creswick  Vic  3363,419521760,03 5345 8302,,-1,N
1000,G-CATS GEELONG COMPUTER & TRAINING SERVI,28 Fenwick Street,Geelong   Vic   3220,,03 5229 7121,03 5229 7108,,-1,N
1001,WALKS CREATIONS,19 Paramount Way,Pakenham  Vic  3810,,0410 644 936,,walkscreations@lexicon.net,-1,N
1002,HAZARD ALERT,Shop 2/75  High Street,Belmont  Vic  3216,,,,,-1,N
1003,SIGNS PLUS,PO Box 1096,Swan Hlll  Vic   3585,,03 5033 1124,03 5033 1289,badges@signsplus.com.au,-1,N
1004,MICHELLE SCOTT,809 Macarthur Street,Ballarat  Vic  3350,,0408 817 736,,weddings.michelle@hotmail.com,34,N
1005,ECOMIST EASTSIDE,PO Box 199,Mooroolbark  Vic  3138,,1800 243 500,,,-1,N
1006,P & L BUSINESS SERVICES,PO Box 665,Melton  Vic  3338,,03 9743 9215,03 0867 0745,pandltax@tpg.com.au,34,N
1007,ANGELA SMITH-WYLIE,C/- Jubilee Kindergarten,2 Forest Street,Wendouree  Vic  3355,,,,-1,N
1008,KELLY STEVENS,c/- Alfredton Pre-School,6 Balyarta Street,Alfredton   Vic  3350,,,mickandkel@bigpond.com,-1,N
1009,MIDDLETON'S BALLARAT HEATING & COOLING,PO Box 67,Ballarat  Vic  3353,,03 5338 7911,03 5338 7511,,-1,N
1010,LIGHTHOUSE BUILDING PERMITS P/L,PO Box 1077,Wendouree Village   Vic  3355,,0343 080 0204,03 5303 0951,accounts@lhbp.com.au,-1,N
1011,SOL PLUMBING & MAINTENANCE,PO Box 57,Blackwood  Vic  3458,,03 5368 6471,,solplumbing@live.com.au,-1,N
1012,ASSOCIATED SYNTHETIC GRASS,101 Darling Street,Ballarat  Vic   3350,,0438 134 280,03 5336 4446,gphillips@giant.net.au,-1,N
1013,EAMMANO AUSTRALIA,PO Box 88,Westgate  NSW  2048,,02 9550 5335,02 9550 5335,sydney@eammano.com,-1,N
1014,JEREMY BANNISTER,PO Box 409,Ballarat  Vic  3353,,,,tanjem@bigpond.com,-1,N
1015,AON RISK SERVICES AUSTRALIA LIMITED,GPO Box 3668,Sydney  NSW   2001,,08 8301 1111,08 8301 1100,,-1,N
1016,RAAV,PO Box 504,North Melbourne  Vic  3054,,,,info@raav.org.au,-1,N
1017,RYAN KERR,c/- 105 Dana Street,Ballarat  Vic  3350,,,,rkerr@ucare.org.au,-1,N
1018,LEANNE GUNN,c/- 105 Dana Street,Ballarat  Vic  3350,,,,lgunn@ucare.org.au,-1,N
1019,TANDOORI OVEN,107 Bridge Mall,Ballarat  Vic  3350,,03 5333 3423,,,-1,N
1020,ST JOHN AMBULANCE AUSTRALIA (VIC) INC,PO Box 573,Mt Waverley  Vic  3149,,03 8588 8588,03 8588 8555,accounts.receivable@stjohnvic.com.au,34,N
1021,GLOBAL SCAFFOLD SALES PTY LTD,PO Box 107,Westminster  WA  6061,,08 9303 2782,08 9303 2783,,27,N
1022,ADVANCE SOFTWARE GROUP,PO Box 4031,St Lucia South  QLD   4067,,1300 733 403,1300 733 506,info@advancesoftware.com.au,-1,N
1023,AUSTRALIAN POWER & GAS PTY LTD,GPO Box 2847,Melbourne  Vic  3001,,133 298,,,-1,N
1024,AUSTINT BALLARAT,16 Peel St Nth.,Ballarat  Vic  3350,,1300 662 316,,info@austint.net,-1,N
1025,COMPASS SEMINARS PTY LTD,PO Box 4344,Gumdale  QLD  4154,,04 4232 4350,,info@acoct.com,-1,N
1026,SOUTHERN CROSS SCAFFOLD HIRE PTY LTD,20 Muir Road,Miners Rest  Vic  3352,,0408 312 624,,,-1,N
1027,CRISIS PREVENTION INSTITUTE,PO Box 509,Dulwich Hill  NSW   2203,,1300 244 674,,accounting@crisisprevention.com,-1,N
1028,RADIO BALLARAT PTY LTD,PO Box 360,Ballarat  Vic  33500,,03 5331 1333,03 5331 1723,,-1,N
1029,3ONE7 ON HIGH,317 High Street,Nagambie  Vic  3608,,03 5794 1964,,nagambiejetty@bigpond.com,-1,N
1030,HOMELESSNESS AUSTRALIA,PO Box 288,Kippax  ACT 2615,,02 6247 7744,02 6247 1586,info@homelessnessaustralia.org.au,-1,N
1031,BALLARAT MODERN DAIRY (UCB),27 Inkerman Street,Ballarat  Vic  3350,,03 5331 8121,,twin45@hotmail.com,34,N
1032,ALL ROPES & MORE,1/5 Hammer Court,Hoppers Crossing  Vic  3029,,03 8360 9580,03 8360 9740,,-1,N
1033,FIORI ARTE FLORIST (ALFREDTON),1006 Sturt Street,Ballarat  Vic  3350,,03 5331 3377,03 5332 3610,,-1,N
1034,GRAEME BENNETT (WAUBRA),180 Cuthberts Road,Alfredton  Vic  3350,,03 5334 3741,,,34,N
1035,QICSA,PO Box 266,Rosanna  Vic  3084,,03 9459 7740,03 9459 8801,qicsa@qicsa.org.au,-1,N
1036,ALLAN & ROSALYN FLETCHER SUPERANNUATION,PRIVATE & CONFIDENTIAL,Mrs R Fletcher,C/- 103 Lydiard Street South,,,,34,N
1037,JL & MJ UPTON SUPERANNUATION FUND,14 Allen Street,Lorne  Vic   3232,,03 5243 5862,,,34,N
1038,SPECIAL EDUCATION & DISABILITY SERVICES,PO Box 31,Greenwith  SA   5125,,08 8288 0925,08 8288 0847,ebc@iprimus.com.au,-1,N
1039,APPLE PTY LTD,PO Box A262,Sydney South  NSW  1235,,133 622,02 9261 1040,,-1,N
1040,BALLARAT MODERN DAIRY (YUILLE),27 Inkerman Street,Ballarat  Vic  3350,,03 5331 8121,,,34,N
1041,CHRIS O'BEIRNE RADIATORS,309 Humffray Street South,Ballarat  Vic  3350,,03 5331 5050,,,-1,N
1042,FRED STERN - CONFLICTSOLVERS,1/1a Davey Street,Sunshine West  Vic  3020,,03 9311 3316,,conflictsolvers.com.au,34,N
1043,PENTLAND PRIMARY SCHOOL,142 Main Street,Bacchus Marsh  Vic   3340,,03 5367 6080,03 5367 4117,bodon.kaaren.m@edumail.vic.gov.au,-1,N
1045,CLEAR PRACTICAL RELEVANT,99 Railway Parade,Eltham  Vic   3095,,1300 642 427,03 8677 6501,info@cprfirstaid.com.au,34,N
1046,THE BETTER IMAGE (MONTESSORI),PO Box 396,Chadstone  Vic  3148,,03 9564 8325,03 9564 8326,accounts@thebetterimage.com.au,-1,N
1047,BREEN AUCTION GROUP PTY LTD,15-19 Sunshine Road,West Footscray  Vic  3012,,03 9687 8577,03 9687 8532,mcreaney@ucare.org.au,-1,N
